id,date
2142,20120822
2143,20130603
2144,20120830
2145,20131209
2146,20140204
2147,20120910
2148,20120421
2149,20130521
2150,20151110
2151,20140408
2152,20150921
2153,20150924
2154,20151205
2155,20151208
2156,20160422
2157,20131129
2158,20140609
2159,20140619
2160,20140607
2161,20150304
2162,20150616
2163,20141118
2164,20120613
2165,20130924
2166,20130513
2167,20140228
2168,20160216
2169,20141125
2170,20121130
2171,20120801
2172,20130202
2173,20121110
2174,20121106
2175,20150810
2176,20160413
2177,20130902
2178,20120924
2179,20120922
2180,20121203
2181,20121213
2182,20121201
2183,20150222
2184,20150126
2185,20160620
2186,20160606
2187,20160608
2188,20140829
2189,20120915
2190,20130508
2191,20130514
2192,20150420
2193,20130330
2194,20150210
2195,20150207
2196,20150213
2197,20150202
2198,20150204
2199,20150203
2200,20150130
2201,20150622
2202,20130913
2203,20130914
2204,20130629
2205,20130706
2206,20130624
2207,20140906
2208,20160517
2209,20120825
2210,20141126
2211,20140125
2212,20140624
2213,20140410
2214,20140331
2215,20150611
2216,20170223
2217,20160129
2218,20160212
2219,20161121
2220,20170112
2221,20150615
2222,20121231
2223,20131015
2224,20160708
2225,20160707
2226,20140912
2227,20130126
2228,20130219
2229,20130216
2230,20130918
2231,20140514
2232,20130704
2233,20160321
2234,20150722
2235,20150424
2236,20151002
2237,20151006
2238,20140128
2239,20151214
2240,20151212
2241,20150116
2242,20150815
2243,20150818
2244,20160115
2245,20160116
2246,20160121
2247,20160122
2248,20160816
2249,20140207
2250,20150610
2251,20160401
2252,20150520
2253,20160415
2254,20160419
2255,20140224
2256,20140107
2257,20141015
2258,20141016
2259,20151113
2260,20160511
2261,20161108
2262,20131128
2263,20131202
2264,20140205
2265,20141113
2266,20150408
2267,20150415
2268,20151103
2269,20160617
2270,20150523
2271,20160518
2272,20130112
2273,20151023
2274,20160505
2275,20141024
2276,20141027
2277,20141104
2278,20161010
2279,20140402
2280,20141004
2281,20140926
2282,20160105
2283,20160125
2284,20141103
2285,20131001
2286,20131026
2287,20140621
2288,20130405
2289,20150803
2290,20140313
2291,20140412
2292,20150430
2293,20130531
2294,20140509
2295,20140809
2296,20150324
2297,20160713
2298,20140804
2299,20140802
2300,20150122
2301,20130711
2302,20150715
2303,20131116
2304,20140306
2305,20140307
2306,20140304
2307,20160418
2308,20140114
2309,20160319
2310,20150723
2311,20151118
2312,20150713
2313,20140806
2314,20150117
2315,20160201
2316,20151223
2317,20160909
2318,20150501
2319,20150327
2320,20160208
2321,20160107
2322,20160111
2323,20130926
2324,20131121
2325,20160209
2326,20140308
2327,20161124
2328,20160607
2329,20140322
2330,20140321
2331,20140320
2332,20140927
2333,20141206
2334,20150127
2335,20150519
2336,20150513
2337,20150930
2338,20151024
2339,20160523
2340,20160411
2341,20150929
2342,20160728
2343,20150619
2344,20150624
2345,20150612
2346,20150620
2347,20151128
2348,20151123
2349,20150618
2350,20150529
2351,20150427
2352,20140913
2353,20160330
2354,20160831
2355,20141031
2356,20141208
2357,20140530
2358,20150414
2359,20161230
2360,20160928
2361,20161103
2362,20160629
2363,20140721
2364,20150718
2365,20160712
2366,20160725
2367,20141115
2368,20141124
2369,20150706
2370,20151104
2371,20160520
2372,20150608
2373,20150326
2374,20160711
2375,20140728
2376,20160527
2377,20150506
2378,20161107
2379,20150209
2380,20140409
2381,20150108
2382,20150223
2383,20140904
2384,20170113
2385,20150522
2386,20150528
2387,20151126
2388,20141202
2389,20150216
2390,20160722
2391,20151003
2392,20151109
2393,20040819
2394,20130627
2395,20140625
2396,20101215
2397,20160930
2398,20170207
2399,20160916
2400,20170206
2401,20161109
2402,20150807
2403,20161117
2404,20161012
2405,20160314
2406,20160215
2407,20160311
2408,20161229
2409,20150606
2410,20160914
2411,20151222
2412,20160218
2413,20150602
2414,20160908
2415,20160907
2416,20151130
2417,20150926
2418,20161024
2419,20160312
2420,20160315
2421,20160621
2422,20161031
2423,20161205
2424,20170221
2425,20160205
2426,20170228
2427,20160805
2428,20161111
2429,20161213
2430,20160210
2431,20160128
2432,20151106
2433,20160426
2434,20160114
2435,20161219
2436,20170310
2437,20160613
2438,20161212
2439,20170103
2440,20170117
2441,20160506
2442,20170301
2443,20160802
2444,20170209
2445,20161115
2446,19940712
2447,19960610
2448,20050603
2449,20040513
2450,20050211
2451,20040219
2452,20051017
2453,20050830
2454,20050413
2455,20041122
2456,20051206
2457,20060106
2458,20050728
2459,20030725
2460,20041202
2461,20050302
2462,20050214
2463,20040324
2464,20060214
2465,20040628
2466,20040802
2467,20040820
2468,20040105
2469,20060710
2470,20050712
2471,20060506
2472,20040928
2473,20080515
2474,19970203
2475,19970130
2476,20080811
2477,19930211
2478,19940422
2479,20030522
2480,20000327
2481,20000323
2482,20000321
2483,20080207
2484,20060426
2485,20060427
2486,19940322
2487,19940113
2488,20080731
2489,20141021
2490,20140819
2491,20161004
2492,20050310
2493,20081028
2494,20110322
2495,20030529
2496,20030109
2497,20080114
2498,20021130
2499,20080211
2500,20140601
2501,20080220
2502,20070717
2503,20080310
2504,20080407
2505,20080327
2506,20080313
2507,20080418
2508,20080404
2509,20080416
2510,20080411
2511,20071215
2512,19950404
2513,19971117
2514,20080619
2515,19930114
2516,20080926
2517,20030521
2518,20080925
2519,20001218
2520,20080708
2521,20080714
2522,19971210
2523,19950615
2524,19911018
2525,19960508
2526,19911015
2527,20030515
2528,20081020
2529,20081021
2530,20030501
2531,20060525
2532,20060519
2533,20060419
2534,20060421
2535,20081209
2536,19950522
2537,20070315
2538,20050422
2539,20041119
2540,20070830
2541,20051229
2542,20030628
2543,19920413
2544,20080107
2545,20080110
2546,19950526
2547,20071227
2548,19940314
2549,20081125
2550,20061122
2551,20071205
2552,20051214
2553,20051208
2554,20030531
2555,20010315
2556,20080331
2557,20080417
2558,20030517
2559,20080104
2560,20070308
2561,20070305
2562,20070314
2563,19920207
2564,20070301
2565,20071112
2566,20070515
2567,19970320
2568,19950911
2569,20030320
2570,20000114
2571,20090220
2572,20041123
2573,20040824
2574,20020610
2575,20060518
2576,20120112
2577,20040602
2578,19970815
2579,20070411
2580,20170201
2581,20080202
2582,20070501
2583,20030623
2584,20090206
2585,20090729
2586,20091007
2587,20160126
2588,19981105
2589,20071125
2590,20000314
2591,19990902
2592,20040806
2593,20060824
2594,20131007
2595,20140925
2596,20160705
2597,20051220
2598,20050128
2599,20030409
2600,20051230
2601,19940303
2602,19940414
2603,19911016
2604,20051028
2605,20030508
2606,19940421
2607,19950306
2608,19910524
2609,19950419
2610,19940818
2611,19940323
2612,20081022
2613,19980128
2614,19970210
2615,19970924
2616,19911113
2617,20070924
2618,19930826
2619,19941215
2620,20081202
2621,20040913
2622,20020130
2623,20060208
2624,20031010
2625,20031212
2626,20040715
2627,20030715
2628,20080924
2629,20000203
2630,20040603
2631,20011203
2632,20020116
2633,20030918
2634,20030924
2635,20030827
2636,20030417
2637,20030702
2638,20040507
2639,20050119
2640,20030929
2641,20050922
2642,20050126
2643,20051124
2644,20050517
2645,20070815
2646,20070824
2647,20070509
2648,20081218
2649,20160917
2650,20090425
2651,20090428
2652,20020121
2653,20020117
2654,20120109
2655,20070512
2656,19970917
2657,20071221
2658,19951101
2659,20020408
2660,20051116
2661,20030128
2662,19960313
2663,19980324
2664,20081027
2665,19980826
2666,20080626
2667,20080624
2668,20080730
2669,20070823
2670,20030724
2671,20030719
2672,20080414
2673,20080807
2674,20031218
2675,19911212
2676,19911002
2677,19920403
2678,20030205
2679,19960229
2680,20120601
2681,20121029
2682,20161207
2683,20160810
2684,20130730
2685,20140709
2686,20060210
2687,20060705
2688,20040212
2689,20050317
2690,20040623
2691,20030219
2692,20090819
2693,20060424
2694,20121222
2695,20030705
2696,20071016
2697,20061129
2698,20121009
2699,19960719
2700,19980403
2701,19920520
2702,20080930
2703,20110412
2704,20081119
2705,19950811
2706,20101214
2707,19981210
2708,20121028
2709,20001123
2710,19920214
2711,20080326
2712,20061109
2713,19971029
2714,20071017
2715,19911118
2716,20080115
2717,20121229
2718,20080519
2719,20070322
2720,20030704
2721,20020717
2722,20121230
2723,19960722
2724,20060504
2725,20121228
2726,20051101
2727,20060412
2728,20001219
2729,20070111
2730,20070403
2731,20081203
2732,20111108
2733,20091218
2734,20070412
2735,20111012
2736,20000717
2737,20121221
2738,19930326
2739,20150423
2740,19921130
2741,19921202
2742,19921113
2743,20121220
2744,19910814
2745,19931208
2746,19931213
2747,19931013
2748,19920528
2749,19940520
2750,19921109
2751,19920205
2752,19910621
2753,19910821
2754,19920124
2755,20151026
2756,19920610
2757,19931125
2758,20010831
2759,19940714
2760,19931005
2761,19930210
2762,19940719
2763,19930625
2764,19941010
2765,19940727
2766,19930602
2767,19940822
2768,19940523
2769,19941028
2770,19941124
2771,19950323
2772,20030616
2773,20000524
2774,20020702
2775,20050906
2776,20140828
2777,20040910
2778,20050927
2779,20060127
2780,20161210
2781,20070211
2782,20061002
2783,20061027
2784,20030922
2785,20050110
2786,20030723
2787,20041007
2788,20050513
2789,20061004
2790,20060923
2791,19961015
2792,19971107
2793,19971103
2794,19971110
2795,19980203
2796,20040415
2797,19990707
2798,20040129
2799,20100720
2800,20020125
2801,20020521
2802,20140701
2803,20020704
2804,20090323
2805,20041020
2806,20050620
2807,20050406
2808,20050607
2809,20050824
2810,20050719
2811,20060711
2812,20060812
2813,20130929
2814,20070602
2815,20061029
2816,20071201
2817,20100519
2818,20110701
2819,20071013
2820,20101125
2821,20131025
2822,20070910
2823,20170309
2824,20150421
2825,20081003
2826,20130817
2827,20140220
2828,20090507
2829,20100508
2830,20120626
2831,20090109
2832,20090815
2833,20100818
2834,20090624
2835,20100520
2836,20090131
2837,20090805
2838,20161025
2839,20091030
2840,20091017
2841,20100908
2842,20101020
2843,20090827
2844,20161112
2845,20120317
2846,20100507
2847,20140512
2848,20151120
2849,20100310
2850,20150601
2851,20111118
2852,20110827
2853,20100708
2854,20101222
2855,20160623
2856,20111126
2857,20111125
2858,20101023
2859,20120714
2860,20130403
2861,20110924
2862,20110919
2863,20110923
2864,20131126
2865,20131123
2866,20101130
2867,20110331
2868,20120423
2869,20110903
2870,20120211
2871,20130613
2872,20110802
2873,20140725
2874,20120815
2875,20111116
2876,20110824
2877,20120104
2878,20130819
2879,20130511
2880,20160414
2881,20140407
2882,20140903
2883,20140923
2884,20160423
2885,20140614
2886,20130515
2887,20131125
2888,20150915
2889,20130824
2890,20131109
2891,20140222
2892,20150109
2893,20140103
2894,20150824
2895,20161014
2896,20141011
2897,20131031
2898,20140807
2899,20170217
2900,20141022
2901,20150429
2902,20160915
2903,20140816
2904,20170315
2905,19960815
2906,19920415
2907,20010711
2908,19990907
2909,20080903
2910,20120103
2911,20071211
2912,20051213
2913,20071214
2914,19940527
2915,20031115
2916,20100517
2917,20090824
2918,19961011
2919,19911202
2920,19940728
2921,19920901
2922,19940823
2923,19951110
2924,19960726
2925,20020423
2926,19980119
2927,19950612
2928,19970908
2929,19940915
2930,19941206
2931,19971009
2932,19980408
2933,19970514
2934,19981014
2935,19980818
2936,19990309
2937,19991014
2938,19990323
2939,20020131
2940,19990901
2941,19990617
2942,20020709
2943,20150305
2944,19990720
2945,19990608
2946,19990727
2947,19990811
2948,19991104
2949,20000531
2950,20120916
2951,20130708
2952,19960912
2953,19960723
2954,20120704
2955,20140613
2956,20120824
2957,19990413
2958,20020816
2959,20030502
2960,20100703
2961,20010912
2962,20160926
2963,20030820
2964,20041012
2965,20030328
2966,20051107
2967,20030326
2968,20030224
2969,20050111
2970,20030225
2971,20000908
2972,20031124
2973,20030821
2974,20020821
2975,19970317
2976,19981001
2977,19940906
2978,20071025
2979,20170119
2980,19970911
2981,20040906
2982,20000315
2983,20010626
2984,20080403
2985,20170210
2986,20021121
2987,20010903
2988,20130423
2989,20120516
2990,20110418
2991,20010920
2992,20110803
2993,20031031
2994,20091212
2995,20051014
2996,20061218
2997,20030626
2998,20061013
2999,20100304
3000,20120323
3001,20120823
3002,20050913
3003,20061215
3004,20060213
3005,20050407
3006,20130518
3007,20130522
3008,20080703
3009,20070217
3010,20090114
3011,20071006
3012,19960516
3013,20060810
3014,20081006
3015,20131029
3016,20051108
3017,20051011
3018,20070816
3019,20051012
3020,20080516
3021,20090204
3022,20060123
3023,20091027
3024,20061111
3025,20160604
3026,20100812
3027,20120111
3028,20060925
3029,20051018
3030,20061006
3031,19991029
3032,20030716
3033,19970106
3034,20050202
3035,20100112
3036,20070125
3037,20050916
3038,20071003
3039,20070410
3040,20150425
3041,20070401
3042,20061110
3043,20131205
3044,20080201
3045,20051006
3046,20070525
3047,20061128
3048,20100816
3049,20070326
3050,20120213
3051,20100130
3052,20091229
3053,20100204
3054,20070424
3055,20070105
3056,20110207
3057,20090115
3058,20080823
3059,20150825
3060,20090120
3061,19950222
3062,20130316
3063,20110528
3064,20100823
3065,20141008
3066,20151219
3067,20100628
3068,20090923
3069,20120407
3070,20081114
3071,20130225
3072,20150923
3073,20090130
3074,20120816
3075,20120807
3076,20140208
3077,20101221
3078,20111213
3079,20100118
3080,20091118
3081,20091015
3082,20120921
3083,20090901
3084,20160118
3085,20091123
3086,20100111
3087,20110614
3088,20091216
3089,20100802
3090,20130727
3091,20140818
3092,20120628
3093,20110408
3094,20150804
3095,20160214
3096,20120904
3097,20131024
3098,20160229
3099,20111111
3100,20140805
3101,20130122
3102,20150625
3103,20120818
3104,20140616
3105,20150413
3106,20160809
3107,20130701
3108,20120224
3109,20130611
3110,20120404
3111,20131216
3112,20131003
3113,20141229
3114,20141030
3115,20141212
3116,20141213
3117,20150730
3118,20141204
3119,20140823
3120,20120215
3121,20150901
3122,20170123
3123,20140404
3124,20141222
3125,20141216
3126,20150124
3127,20150312
3128,20131114
3129,20150604
3130,20131016
3131,20140531
3132,20140517
3133,20140521
3134,20150228
3135,20150801
3136,20150328
3137,20140122
3138,20151111
3139,20160429
3140,20150724
3141,20161128
3142,20150822
3143,20151121
3144,20151124
3145,20150514
3146,20150509
3147,20140902
3148,20151125
3149,19910807
3150,19971124
3151,19980107
3152,20150212
3153,19940325
3154,20110129
3155,19930125
3156,20100619
3157,20160826
3158,20120405
3159,20110328
3160,19980306
3161,19980911
3162,19990406
3163,20010215
3164,20031223
3165,20040804
3166,20050221
3167,20041231
3168,20050414
3169,19960219
3170,20071110
3171,20010502
3172,19980423
3173,20000821
3174,20020415
3175,20020411
3176,20000124
3177,19970630
3178,19950224
3179,19910930
3180,19910806
3181,19990520
3182,20040726
3183,19920327
3184,19930812
3185,19970822
3186,20060524
3187,20031025
3188,20031023
3189,19950202
3190,19920319
3191,19910611
3192,19920107
3193,19920609
3194,19921201
3195,19930305
3196,19931123
3197,19970212
3198,19970211
3199,19970430
3200,19970429
3201,19970625
3202,19970624
3203,19970707
3204,20030703
3205,20060621
3206,19921005
3207,20080718
3208,20060614
3209,20060610
3210,20040515
3211,20010901
3212,20060609
3213,20050721
3214,20030710
3215,20031027
3216,20051207
3217,20090828
3218,20060517
3219,19991130
3220,20091201
3221,20040729
3222,20040506
3223,19920108
3224,19911022
3225,19951108
3226,19910926
3227,19930716
3228,19940317
3229,19940615
3230,19970715
3231,19940729
3232,19910612
3233,19941201
3234,19940907
3235,19941103
3236,19940705
3237,19950809
3238,19921019
3239,19930527
3240,19940504
3241,19981021
3242,19991005
3243,20010621
3244,20030329
3245,20060429
3246,19910606
3247,20060526
3248,19920217
3249,19910815
3250,19910802
3251,19921030
3252,20170122
3253,19950511
3254,19950609
3255,19950403
3256,20001114
3257,19950908
3258,19960307
3259,19960402
3260,19960705
3261,19960201
3262,19960105
3263,19970224
3264,19970214
3265,19980202
3266,19991101
3267,19980817
3268,20001110
3269,19990903
3270,19991018
3271,20000126
3272,19990823
3273,20001009
3274,20010620
3275,20001103
3276,20021209
3277,20020926
3278,20031104
3279,20031208
3280,20040621
3281,20050225
3282,19920430
3283,19980113
3284,19970818
3285,19970529
3286,19910610
3287,20000925
3288,19970619
3289,19950223
3290,19980112
3291,20000104
3292,20031121
3293,20030617
3294,20030530
3295,20030129
3296,20030130
3297,20030523
3298,20041104
3299,20031103
3300,19930727
3301,19940210
3302,19951204
3303,19951024
3304,19970901
3305,19991006
3306,20000216
3307,20080716
3308,20011101
3309,19970807
3310,19980622
3311,19980623
3312,20050723
3313,20060713
3314,19921214
3315,19930122
3316,20031003
3317,20030930
3318,20071207
3319,20080512
3320,20080328
3321,20060808
3322,19941004
3323,19920311
3324,20030612
3325,20071119
3326,20041029
3327,20011018
3328,20060105
3329,19911023
3330,19970919
3331,19950206
3332,19970829
3333,19970217
3334,19970219
3335,19970324
3336,20001109
3337,19940715
3338,19960509
3339,20010220
3340,20020507
3341,19940819
3342,19930212
3343,20010308
3344,19990528
3345,20000307
3346,20020410
3347,20040618
3348,20050601
3349,20031006
3350,20030721
3351,20060124
3352,20050816
3353,20061016
3354,20100811
3355,20101101
3356,20160704
3357,19960918
3358,19980323
3359,20001108
3360,19971112
3361,19990317
3362,20001121
3363,20010501
3364,20041221
3365,20030331
3366,20040818
3367,20071217
3368,20080421
3369,19971023
3370,20020502
3371,19990927
3372,19980106
3373,20060503
3374,20050911
3375,19910607
3376,19960725
3377,19950120
3378,20060620
3379,20060630
3380,19950524
3381,19920409
3382,19920701
3383,19920519
3384,19911105
3385,19920629
3386,19940926
3387,19920313
3388,19980710
3389,19970218
3390,19970213
3391,20001120
3392,20000627
3393,20000202
3394,20040817
3395,20000414
3396,20000815
3397,20000814
3398,20020409
3399,20020412
3400,20040207
3401,20011114
3402,20020731
3403,20020927
3404,20030422
3405,20040615
3406,20051013
3407,20020920
3408,20080717
3409,20081205
3410,20020607
3411,20040917
3412,20140603
3413,19970826
3414,20080520
3415,20060330
3416,20030327
3417,20040428
3418,20150301
3419,19930721
3420,20121122
3421,19980819
3422,19991025
3423,20080728
3424,20090421
3425,20030313
3426,20080805
3427,19911017
3428,20040426
3429,20020710
3430,20030404
3431,20010816
3432,19941108
3433,19950426
3434,19951218
3435,19970819
3436,19960812
3437,20040123
3438,19930901
3439,19980127
3440,20000831
3441,20030510
3442,20030507
3443,20011023
3444,20040303
3445,20130226
3446,20050622
3447,20040316
3448,19960112
3449,20070122
3450,20070918
3451,19980723
3452,19971121
3453,19971201
3454,19950209
3455,20070213
3456,20070131
3457,19950126
3458,20061011
3459,19940413
3460,19940923
3461,20010118
3462,20010214
3463,19930309
3464,19980617
3465,19980427
3466,20071001
3467,19940309
3468,19920123
3469,19980309
3470,19971013
3471,19930126
3472,19971118
3473,19971015
3474,19990415
3475,19981106
3476,19971222
3477,19930121
3478,19950316
3479,19920721
3480,19921112
3481,19940629
3482,19920617
3483,20120607
3484,20040305
3485,19940526
3486,19931202
3487,19941117
3488,19910823
3489,19920131
3490,20040909
3491,19961114
3492,19920818
3493,19950512
3494,19970312
3495,19930520
3496,19990525
3497,19960314
3498,19940105
3499,19970521
3500,19980626
3501,20120528
3502,19940621
3503,19970225
3504,19990303
3505,19980316
3506,20020205
3507,19990118
3508,20000512
3509,19950929
3510,19940708
3511,19950825
3512,19950307
3513,19980206
3514,20080816
3515,20010123
3516,19980806
3517,20030624
3518,19971216
3519,20000731
3520,19980902
3521,20110627
3522,20000620
3523,20040408
3524,20140302
3525,20161214
3526,20001019
3527,20120622
3528,19990914
3529,20020215
3530,20050705
3531,20020618
3532,20120113
3533,20090110
3534,20101123
3535,20100609
3536,19960913
3537,20030303
3538,19930112
3539,20030814
3540,20110830
3541,20030806
3542,20100707
3543,20140911
3544,19960809
3545,20120316
3546,20030108
3547,20130725
3548,19990526
3549,19970618
3550,20050915
3551,20040407
3552,19931001
3553,20011220
3554,20030428
3555,19950718
3556,19930209
3557,19950523
3558,19961206
3559,19960612
3560,20050411
3561,19930610
3562,20040510
3563,20080215
3564,20050309
3565,19970508
3566,20030901
3567,20010820
3568,20040423
3569,20040115
3570,20070625
3571,19990917
3572,19930909
3573,20030512
3574,20010710
3575,19960703
3576,20160731
3577,19980910
3578,19961209
3579,19940331
3580,20150903
3581,19950926
3582,20110922
3583,20050204
3584,20061031
3585,20150114
3586,20100617
3587,20000228
3588,19980604
3589,20030115
3590,20041208
3591,20061216
3592,20121107
3593,19950928
3594,20020501
3595,19950109
3596,19970128
3597,19970228
3598,20130131
3599,19990318
3600,19971105
3601,19980729
3602,20050820
3603,19990311
3604,20030619
3605,20000614
3606,20041110
3607,20100309
3608,20170314
3609,20110226
3610,20041116
3611,20161020
3612,20100409
3613,20140615
3614,20121025
3615,20090911
3616,19940412
3617,20020308
3618,19960910
3619,20151025
3620,19960911
3621,20051122
3622,20030920
3623,19990204
3624,20100102
3625,20050818
3626,19970425
3627,19921203
3628,19960709
3629,19951127
3630,19990605
3631,19950425
3632,20161206
3633,20061101
3634,19980317
3635,20150629
3636,20070831
3637,20030707
3638,20060907
3639,20130302
3640,20040908
3641,20070929
3642,20110618
3643,20050624
3644,20081124
3645,20140430
3646,20110318
3647,20110131
3648,20131217
3649,20070616
3650,20080213
3651,20060717
3652,20120105
3653,20070601
3654,20130407
3655,20070205
3656,20070911
3657,20070612
3658,20070303
3659,20100731
3660,20130614
3661,20110204
3662,20090806
3663,20100303
3664,20090808
3665,20100803
3666,20100523
3667,20090427
3668,20120828
3669,20090730
3670,20100227
3671,20110531
3672,20130619
3673,20090718
3674,20120321
3675,20150314
3676,20120721
3677,20090505
3678,20040524
3679,20030401
3680,20020206
3681,20030625
3682,20151119
3683,20130903
3684,20051202
3685,20051209
3686,20020701
3687,20100224
3688,20030310
3689,20111219
3690,20161221
3691,20100814
3692,20140326
3693,20000726
3694,20000830
3695,20020930
3696,20021119
3697,20151203
3698,20030212
3699,20130220
3700,20050120
3701,20030513
3702,20030709
3703,20030606
3704,20110709
3705,20150726
3706,20060707
3707,20070221
3708,20070104
3709,20070427
3710,20050905
3711,20130227
3712,20160516
3713,20081126
3714,20070219
3715,20140218
3716,20070905
3717,20070927
3718,20130905
3719,20161009
3720,20150225
3721,20140716
3722,20160806
3723,20100525
3724,20160310
3725,20140811
3726,20100724
3727,20120523
3728,20110330
3729,20100728
3730,20100730
3731,20130414
3732,20130814
3733,20160410
3734,20100610
3735,20110402
3736,20141110
3737,20110121
3738,20151207
3739,20160501
3740,20150221
3741,20120603
3742,20111217
3743,20140215
3744,20150808
3745,20120806
3746,20151005
3747,20130615
3748,20160628
3749,20130907
3750,20140104
3751,20140719
3752,20140227
3753,20130809
3754,20141220
3755,20140528
3756,20160709
3757,20141211
3758,20150725
3759,20141129
3760,20141025
3761,20170130
3762,20160421
3763,20160427
3764,20160428
3765,20160430
3766,20031213
3767,20130528
3768,20131120
3769,20160509
3770,20130703
3771,20140102
3772,20021008
3773,20030729
3774,20150407
3775,20130717
3776,20050524
3777,20090926
3778,20060118
3779,20110928
3780,20060922
3781,20110601
3782,20101010
3783,20130813
3784,20140502
3785,20101122
3786,20090404
3787,20060830
3788,20060116
3789,20160921
3790,20050623
3791,20040624
3792,20061023
3793,19920204
3794,20030605
3795,19910625
3796,19990624
3797,19990202
3798,19951208
3799,19951120
3800,19970416
3801,20030813
3802,20040322
3803,20040121
3804,19991216
3805,20020311
3806,19991105
3807,20060415
3808,19990630
3809,19941223
3810,19960523
3811,20070316
3812,20061219
3813,19920213
3814,20010606
3815,19911211
3816,19951012
3817,19950624
3818,20060329
3819,19921123
3820,19921120
3821,19950406
3822,19931214
3823,20020227
3824,19950601
3825,19960227
3826,19961122
3827,20061115
3828,20061220
3829,20110817
3830,20060315
3831,20110820
3832,20020129
3833,19960731
3834,20100930
3835,20090912
3836,19960123
3837,19981207
3838,20010628
3839,20131020
3840,20060117
3841,20100407
3842,20150218
3843,20080307
3844,19980805
3845,19940126
3846,20100618
3847,19970804
3848,20010904
3849,20040927
3850,20120302
3851,20080830
3852,20100315
3853,20130623
3854,20090811
3855,19960111
3856,20150115
3857,20140201
3858,20140213
3859,20131221
3860,20150603
3861,20170109
3862,20131224
3863,20131220
3864,20150302
3865,20141219
3866,20170225
3867,20150313
3868,20160822
3869,20160823
3870,20010110
3871,20151230
3872,20150111
3873,20111020
3874,20130209
3875,19960311
3876,19940118
3877,19911219
3878,19981208
3879,19991125
3880,19980812
3881,20040712
3882,20011129
3883,20070102
3884,20061230
3885,20070118
3886,20101007
3887,20061206
3888,20070814
3889,20110712
3890,19960522
3891,20011010
3892,20040210
3893,20010927
3894,20011016
3895,20070419
3896,20050825
3897,20050801
3898,20051020
3899,20151010
3900,19930128
3901,19930728
3902,19920522
3903,19940406
3904,20120813
3905,19981104
3906,19940524
3907,19920424
3908,19980303
3909,19931004
3910,19950106
3911,19970422
3912,19921208
3913,19921210
3914,19931223
3915,19940106
3916,19910430
3917,19920109
3918,19940420
3919,19940407
3920,19950220
3921,20040923
3922,20050826
3923,20000105
3924,19991110
3925,20090303
3926,19910730
3927,20011025
3928,19930618
3929,19960430
3930,19971111
3931,20070319
3932,19990330
3933,19990924
3934,20030828
3935,19940208
3936,19911126
3937,20060527
3938,20060425
3939,19931126
3940,19970617
3941,19950810
3942,19960222
3943,19981111
3944,20060508
3945,19941116
3946,20091113
3947,19930819
3948,19941205
3949,19950331
3950,19970131
3951,19950613
3952,20040424
3953,20040413
3954,20040421
3955,20040608
3956,20040427
3957,20040521
3958,20041004
3959,19941013
3960,20130710
3961,20060408
3962,20061102
3963,20060316
3964,19950405
3965,19920821
3966,19940802
3967,19960410
3968,19960628
3969,19931012
3970,19960228
3971,19960308
3972,20000516
3973,19970424
3974,19930729
3975,19941006
3976,19950303
3977,19950302
3978,19960321
3979,19951026
3980,20000125
3981,20090518
3982,20040126
3983,20090429
3984,19960805
3985,20130106
3986,20080130
3987,20060301
3988,19961028
3989,19940510
3990,20030407
3991,20061019
3992,20161106
3993,19940617
3994,19930402
3995,19930614
3996,19990810
3997,20061108
3998,19931215
3999,20070103
4000,20060318
4001,20060413
4002,20060405
4003,20060323
4004,19910619
4005,20070328
4006,20060406
4007,20060325
4008,20110104
4009,19920526
4010,19950421
4011,20071127
4012,19911003
4013,19950720
4014,19970520
4015,19970409
4016,19961204
4017,20071107
4018,19950626
4019,19950721
4020,20030218
4021,19951023
4022,19990224
4023,20000301
4024,19970801
4025,19970114
4026,19971104
4027,20010802
4028,20160619
4029,19950208
4030,20051112
4031,20051109
4032,19931122
4033,19990510
4034,19930623
4035,20070716
4036,19910916
4037,19941005
4038,19951214
4039,20150123
4040,20161105
4041,20000721
4042,20021125
4043,20130720
4044,20110926
4045,20041006
4046,20041015
4047,20060724
4048,20041013
4049,20041018
4050,20041014
4051,20090705
4052,20121119
4053,20041105
4054,20041022
4055,20150118
4056,20091114
4057,20090411
4058,20160610
4059,20000906
4060,19981117
4061,20020105
4062,20011218
4063,20031119
4064,20051129
4065,19951128
4066,19920325
4067,19980916
4068,19930208
4069,20040420
4070,19910710
4071,19980225
4072,19971219
4073,20020214
4074,20040525
4075,20060207
4076,20040112
4077,20070510
4078,19950130
4079,19970710
4080,20060308
4081,19991213
4082,19950318
4083,19961212
4084,20070829
4085,19970506
4086,19950308
4087,20000425
4088,20130222
4089,19970303
4090,19950914
4091,19970102
4092,19970515
4093,20160113
4094,19990511
4095,20001026
4096,20010611
4097,20000705
4098,20010806
4099,20040119
4100,20030602
4101,20030801
4102,20111222
4103,20030915
4104,20030815
4105,20030829
4106,20031020
4107,20070919
4108,20100524
4109,20131227
4110,20070428
4111,20130620
4112,20081220
4113,20080614
4114,19930902
4115,19910724
4116,19940329
4117,20170105
4118,20070202
4119,20081206
4120,20151117
4121,20020124
4122,20040205
4123,20030916
4124,20031203
4125,20101224
4126,20031205
4127,20050511
4128,20070121
4129,20091029
4130,20100810
4131,20151011
4132,19950913
4133,19990106
4134,19970916
4135,20030604
4136,20060513
4137,19920824
4138,20030830
4139,20060619
4140,20060222
